movie_id,title,industry,genre,language,release_year,overview
6940,The Journey,Hollywood,Sci-Fi Fantasy,English,2020,A journey through time and space to save the future.
13686,Main,Lollywood,Social Horror,Urdu,1980,An emotional journey through the trials and triumphs of the human spirit.
3269,Little Light,Hollywood,Thriller,English,1973,"A gripping story of secrets, lies, and unexpected revelations."
12513,Yaar Tum,Bollywood,Suspense,Hindi,1979,A compelling story about human relationships and life's complexities.
11163,Didi 2,Bollywood,Comedy Horror,Hindi,2010,A lighthearted story that brings joy and entertainment to all.
873,Prince,Hollywood,Western Adventure Musical,English,1981,An emotional journey through the trials and triumphs of the human spirit.
13438,Dil Beta,Bollywood,Drama Musical,Hindi,2024,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10124,Aasman Taqdeer,Bollywood,Family Romance Suspense,Hindi,1978,"A powerful narrative that explores themes of love, sacrifice, and redemption."
5953,Secret,Hollywood,Drama Biography,English,2005,An emotional journey through the trials and triumphs of the human spirit.
5324,Light 2,Hollywood,Biography,English,1982,"A powerful narrative that explores themes of love, sacrifice, and redemption."
1506,New Chronicle,Hollywood,Sci-Fi Comedy,English,1976,An exploration of advanced technology and its impact on society.
11756,Main 3,Bollywood,Sports Social,Hindi,2009,"A powerful narrative that explores themes of love, sacrifice, and redemption."
699,Princess 2,Hollywood,Biography,English,2009,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11969,Yaar Desh,Bollywood,Horror Suspense Social,Hindi,1975,A terrifying journey into the unknown that will keep you awake.
7759,The Myth,Hollywood,Documentary,English,1974,A moving story that delves deep into the human condition.
7501,First Revenge,Hollywood,Crime,English,2004,A moving story that delves deep into the human condition.
2424,Night,Hollywood,War Romance Mystery,English,1989,"A powerful narrative that explores themes of love, sacrifice, and redemption."
3031,Green Ocean,Hollywood,Sci-Fi Mystery,English,1996,A futuristic adventure that explores the boundaries of technology and humanity.
7921,Blue Night,Hollywood,Drama Adventure Fantasy,English,2005,An emotional journey through the trials and triumphs of the human spirit.
3345,Old Space,Hollywood,Crime Documentary,English,1994,A compelling story about human relationships and life's complexities.
10964,Tum 2,Bollywood,Historical Adventure Drama,Hindi,2007,A compelling story about human relationships and life's complexities.
14085,Kya Abba,Lollywood,Biography Drama,Urdu,1978,A compelling story about human relationships and life's complexities.
10512,Jigar,Bollywood,Sports Drama,Hindi,1973,An emotional journey through the trials and triumphs of the human spirit.
8179,Lost Storm,Hollywood,War Drama Crime,English,2019,A compelling story about human relationships and life's complexities.
8288,The Mission,Hollywood,Animation Crime,English,2015,An emotional journey through the trials and triumphs of the human spirit.
12454,Pyar Jannat,Bollywood,Action,Hindi,1972,A skilled fighter must overcome impossible odds to achieve victory.
4468,First Warrior,Hollywood,Thriller Biography Horror,English,1985,"A gripping story of secrets, lies, and unexpected revelations."
2282,Guardian,Hollywood,Fantasy Mystery Action,English,2019,A compelling story about human relationships and life's complexities.
11632,Yaar Maa,Bollywood,Crime Musical,Hindi,1986,A moving story that delves deep into the human condition.
9408,Sapna Rani,Bollywood,Action Adventure,Hindi,1986,A former soldier returns to action to protect those he loves from danger.
627,Hope,Hollywood,Documentary,English,2022,An emotional journey through the trials and triumphs of the human spirit.
10333,Sapna Desh,Bollywood,Suspense Adventure Sports,Hindi,1976,A compelling story about human relationships and life's complexities.
5914,Great Dawn,Hollywood,Fantasy Crime Thriller,English,1985,"A powerful narrative that explores themes of love, sacrifice, and redemption."
14316,Tum 1,Lollywood,Musical,Urdu,1970,A compelling story about human relationships and life's complexities.
2743,Blue Star,Hollywood,Thriller Animation Drama,English,1997,A suspenseful tale of mystery and danger that keeps you on the edge.
1936,Last Journey,Hollywood,Biography Sci-Fi Documentary,English,2006,A compelling story about human relationships and life's complexities.
2836,Final Moon,Hollywood,Sci-Fi Biography Horror,English,2023,A futuristic adventure that explores the boundaries of technology and humanity.
3253,First Fire,Hollywood,Crime Horror Musical,English,1996,A compelling story about human relationships and life's complexities.
12747,Dost Dil,Bollywood,Horror,Hindi,1990,A horror story that tests the limits of fear and survival.
1283,Beyond Time,Hollywood,War Crime,English,1974,An emotional journey through the trials and triumphs of the human spirit.
11439,Aap Dard,Bollywood,Action Musical Comedy,Hindi,2021,An elite warrior embarks on a dangerous mission to stop a global threat.
8085,Last Ocean,Hollywood,Documentary Crime,English,1981,A moving story that delves deep into the human condition.
7371,Day 2,Hollywood,Sci-Fi Comedy Biography,English,2014,An exploration of advanced technology and its impact on society.
634,First Dream,Hollywood,Crime,English,1984,An emotional journey through the trials and triumphs of the human spirit.
3624,Old World,Hollywood,Horror,English,2008,A dark narrative filled with suspense and terrifying moments.
9332,Dard,Bollywood,Action Family,Hindi,2002,An elite warrior embarks on a dangerous mission to stop a global threat.
11355,Teri Hasina,Bollywood,Period,Hindi,2004,An emotional journey through the trials and triumphs of the human spirit.
9247,Khushi 2,Bollywood,Crime,Hindi,2014,A moving story that delves deep into the human condition.
6741,Final Justice,Hollywood,Drama,English,1980,"A powerful narrative that explores themes of love, sacrifice, and redemption."
2023,Quest 2,Hollywood,Adventure War Mystery,English,2005,An epic journey to discover hidden treasures and ancient secrets.
4398,The Moon,Hollywood,Fantasy Musical Thriller,English,1970,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11458,Aasman Hasina,Bollywood,Biography Sports,Hindi,1992,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10524,Ishq,Bollywood,Social,Hindi,2004,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11279,Kya Dosti,Bollywood,Drama Family Thriller,Hindi,1976,An emotional journey through the trials and triumphs of the human spirit.
11121,Yaar Khushi,Bollywood,Suspense,Hindi,1979,A compelling story about human relationships and life's complexities.
4199,Final Tale,Hollywood,Fantasy,English,2005,An emotional journey through the trials and triumphs of the human spirit.
1838,Great Warrior,Hollywood,Action,English,1986,An elite warrior embarks on a dangerous mission to stop a global threat.
110,Green Echo,Hollywood,Drama Thriller,English,1974,A compelling story about human relationships and life's complexities.
5562,Young Hero,Hollywood,Drama Horror,English,1980,A compelling story about human relationships and life's complexities.
7822,Dark Guardian,Hollywood,Biography Documentary Thriller,English,1991,A compelling story about human relationships and life's complexities.
7963,Dawn 3,Hollywood,Comedy,English,1975,A fun-filled journey with unforgettable characters and humorous moments.
5424,New Legend,Hollywood,Adventure Fantasy,English,2023,A thrilling expedition into uncharted territories filled with danger.
12975,Teri Rang,Bollywood,Drama Action Crime,Hindi,2021,A moving story that delves deep into the human condition.
4846,Story,Hollywood,Crime Adventure,English,2015,An emotional journey through the trials and triumphs of the human spirit.
14796,Pyar Mohabbat,Lollywood,Comedy Drama Thriller,Urdu,2000,A fun-filled journey with unforgettable characters and humorous moments.
2250,Legacy 1,Hollywood,Biography Crime,English,2006,A compelling story about human relationships and life's complexities.
12985,Vatan 2,Bollywood,Horror Period,Hindi,2024,A spine-chilling tale of supernatural forces and dark secrets.
10649,Dard 3,Bollywood,Period,Hindi,1970,"A powerful narrative that explores themes of love, sacrifice, and redemption."
3265,Sun,Hollywood,War Documentary,English,2006,A moving story that delves deep into the human condition.
5441,Little Justice,Hollywood,Crime Musical,English,2011,An emotional journey through the trials and triumphs of the human spirit.
11621,Kya Mohabbat,Bollywood,Drama Suspense,Hindi,2008,A moving story that delves deep into the human condition.
11521,Dost Hasina,Bollywood,Drama Period Crime,Hindi,2019,A compelling story about human relationships and life's complexities.
6858,Moon 4,Hollywood,Adventure Biography Thriller,English,1991,An adventurous quest that leads to unexpected discoveries.
5541,Green Justice,Hollywood,Documentary Horror Western,English,1971,A moving story that delves deep into the human condition.
1509,Legend 3,Hollywood,Drama War Documentary,English,1988,A compelling story about human relationships and life's complexities.
13976,Didi 3,Lollywood,Biography Adventure,Urdu,2021,A moving story that delves deep into the human condition.
8207,Green Shadow,Hollywood,Biography Musical,English,1981,"A powerful narrative that explores themes of love, sacrifice, and redemption."
12034,Dil Didi,Bollywood,Comedy Crime,Hindi,2002,A group of friends find themselves in the most comical situations.
12184,Sapna Raja,Bollywood,Sports Musical,Hindi,1979,A moving story that delves deep into the human condition.
5121,Princess,Hollywood,Horror Romance,English,2011,A dark narrative filled with suspense and terrifying moments.
13178,Kabhi Saal,Bollywood,Period,Hindi,2017,A moving story that delves deep into the human condition.
234,Justice,Hollywood,Animation War Horror,English,2012,A moving story that delves deep into the human condition.
11243,Duniya 5,Bollywood,Adventure Biography,Hindi,1972,A journey of a lifetime that changes everything.
9475,Aap Raja,Bollywood,Social Action,Hindi,2024,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11052,Yaar Yaari,Bollywood,Horror Historical,Hindi,1979,A terrifying journey into the unknown that will keep you awake.
7389,Dream 2,Hollywood,Musical Sci-Fi Crime,English,2013,An emotional journey through the trials and triumphs of the human spirit.
9253,Saal,Bollywood,Social Sports Period,Hindi,1977,"A powerful narrative that explores themes of love, sacrifice, and redemption."
4091,Sun,Hollywood,Musical,English,2008,"A powerful narrative that explores themes of love, sacrifice, and redemption."
12901,Dil,Bollywood,Comedy Biography Suspense,Hindi,2002,A fun-filled journey with unforgettable characters and humorous moments.
13074,Wafa,Bollywood,Drama,Hindi,2004,"A powerful narrative that explores themes of love, sacrifice, and redemption."
616,Secret 2,Hollywood,Biography Drama Adventure,English,2008,A compelling story about human relationships and life's complexities.
6458,Final Journey,Hollywood,Sci-Fi Comedy Drama,English,1980,A story set in a world where science fiction becomes reality.
6952,Lost Myth,Hollywood,Sci-Fi Horror Adventure,English,1986,A futuristic adventure that explores the boundaries of technology and humanity.
